mac_address,vendor,time,LAT,LON,
da:a1:19:bf:b0:9a,Googl Inc.,Sun Jan 13 16:00:55 EET 2019,46.423044,24.598436000000003,
da:a1:19:53:dc:0d,Googl Inc.,Sun Jan 13 16:01:24 EET 2019,46.543,24.600000000000005,
da:a1:19:53:dc:0d,Googl Inc.,Sun Jan 13 16:01:24 EET 2019,46.423044,24.598436000000003,
e2:db:51:5d:f9:ef,,Sun Jan 13 16:27:59 EET 2019,46.543,24.600000000000005,
88:b4:a6:e8:e2:49,Motorola Mobility LL a Lenovo Company,Sun Jan 13 15:07:40 EET 2019,46.543,24.600000000000005,
b2:98:bf:4c:bd:96,,Sun Jan 13 15:16:52 EET 2019,46.543,24.600000000000005,
2a:92:d4:23:a6:4a,,Sun Jan 13 15:45:25 EET 2019,46.543,24.600000000000005,
da:a1:19:fb:31:4f,Googl Inc.,Sun Jan 13 15:31:21 EET 2019,46.543,24.600000000000005,
da:a1:19:fb:31:4f,Googl Inc.,Sun Jan 13 15:31:21 EET 2019,46.423044,24.598436000000003,
74:eb:80:4d:b2:3e,Samsung Electronics Co.,Sun Jan 13 14:53:26 EET 2019,46.543,24.600000000000005,
74:eb:80:4d:b2:3e,Samsung Electronics Co.,Sun Jan 13 14:53:26 EET 2019,46.543,24.600000000000005,
74:eb:80:4d:b2:3e,Samsung Electronics Co.,Sun Jan 13 14:53:26 EET 2019,53.81969700160402,24.694885533125596,
74:eb:80:4d:b2:3e,Samsung Electronics Co.,Sun Jan 13 14:53:26 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:06:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:06:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:06:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:06:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:06:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:06:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:06:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:06:51 EET 2019,46.523044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:06:51 EET 2019,46.523044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:07:51 EET 2019,46.45637733333333,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:07:51 EET 2019,46.523044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:08:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:08:51 EET 2019,46.45637733333333,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:08:51 EET 2019,46.523044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:09:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:09:51 EET 2019,46.48971066666667,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:10:51 EET 2019,46.48971066666667,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:11:51 EET 2019,46.523044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:14:51 EET 2019,46.45637733333333,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:14:51 EET 2019,46.45637733333333,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:15:51 EET 2019,46.48971066666667,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:16:51 EET 2019,46.48971066666667,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:17:51 EET 2019,46.45637733333333,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:17:51 EET 2019,46.523044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:18:51 EET 2019,46.48971066666667,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:20:51 EET 2019,46.48971066666667,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:21:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:21:51 EET 2019,46.45637733333333,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:22:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:22:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:23:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:23:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:25:51 EET 2019,46.45637733333333,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:25:51 EET 2019,46.45637733333333,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:27:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:28:51 EET 2019,46.45637733333333,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:30:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:30:51 EET 2019,46.48971066666667,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:32:51 EET 2019,46.45637733333333,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:32:51 EET 2019,46.523044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:32:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:32:51 EET 2019,46.48971066666667,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:34:51 EET 2019,46.48971066666667,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:34:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:34:51 EET 2019,46.48971066666667,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:36:51 EET 2019,46.45637733333333,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:36:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:38:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:38:51 EET 2019,46.523044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:39:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:40:51 EET 2019,46.45637733333333,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:41:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 15:42:51 EET 2019,46.48971066666667,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.45637733333333,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.45637733333333,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
