activity_ID,mac_address      ,vendor                                ,first_Try,second_try ,third_try  ,dist_1               ,dist_2                ,dist_3                ,LAT                   ,LON               ,
25         ,84:b5:41:f2:c4:02,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,2.051539092054027E-12 ,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
26         ,84:b5:41:f2:c4:02,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,5.526628645526842E-10 ,2.051539092054027E-12 ,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
27         ,84:b5:41:f2:c4:02,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,2.051539092054027E-12 ,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
28         ,84:b5:41:f2:c4:02,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,2.051539092054027E-12 ,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
29         ,84:b5:41:f2:c4:02,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,6.8218941728741545E-9 ,2.051539092054027E-12 ,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
30         ,84:b5:41:f2:c4:02,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,2.051539092054027E-12 ,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
31         ,84:b5:41:f2:c4:02,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,2.051539092054027E-12 ,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
32         ,84:b5:41:f2:c4:02,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,2.051539092054027E-12 ,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
33         ,84:b5:41:f2:c4:02,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,2.051539092054027E-12 ,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
34         ,84:b5:41:f2:c4:02,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,2.051539092054027E-12 ,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
35         ,84:b5:41:f2:c4:02,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,2.051539092054027E-12 ,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
36         ,84:b5:41:f2:c4:02,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,2.051539092054027E-12 ,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
37         ,84:b5:41:f2:c4:02,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,5.526628645526842E-10 ,2.051539092054027E-12 ,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
38         ,84:b5:41:f2:c4:02,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,5.526628645526842E-10 ,2.051539092054027E-12 ,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
39         ,84:b5:41:f2:c4:02,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,2.051539092054027E-12 ,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
40         ,84:b5:41:f2:c4:02,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,5.526628645526842E-10 ,2.051539092054027E-12 ,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
41         ,84:b5:41:f2:c4:02,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,5.526628645526842E-10 ,2.051539092054027E-12 ,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
42         ,84:b5:41:f2:c4:02,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,2.051539092054027E-12 ,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
43         ,84:b5:41:f2:c4:02,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,2.051539092054027E-12 ,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
44         ,84:b5:41:f2:c4:02,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,5.526628645526842E-10 ,2.051539092054027E-12 ,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
45         ,84:b5:41:f2:c4:02,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,5.526628645526842E-10 ,2.051539092054027E-12 ,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
46         ,84:b5:41:f2:c4:02,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,2.051539092054027E-12 ,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
