-71;46.98092113694841;24.59920704370376
-73;41.523092113694844;24.5430704370377
-70;46.523092113694899;24.76570437039665
-68;46.523092113699484;24.59920704370376
-69;46.523092113695003;24.599207043703792
-66;46.523092113694894;24.599207043703906
-68;46.523092113694849;24.59920704370376
-68;46.523092113694854;21.599207043703906
-68;46.523092113694844;24.59920704370376
-68;46.3212113694844;24.59920704370376
-66;46.523092113694844;24.59920704370376
-70;46.523092113694844;24.59920704370376
-62;46.123092113694844;24.59920704370376
-60;46.523092113694894;24.59920704370394
-60;46.523092113694844;21.59920704370376
-60;46.523092113694894;24.599207043703906
-60;46.523092113694844;24.59920704370382
-62;46.523092113694894;24.599207043703906
-62;46.523092113694894;24.599207043703906
-70;46.1321369489;24.599207043703885
-62;46.523092113694844;24.59920704370376
-69;46.523092113694894;24.599207043703906
-66;46.523092113695238;20.599207043703906
-66;40.523092113694932;24.59920704370376
-63;46.523092113694842;24.59920704370376
-65;46.523092113694744;24.59920704370376
-55;46.523092113694844;24.59920704370376
-60;46.5230921136948;24.599207043703643
-60;46.523092113694894;24.599207043703906
-62;46.523092113694844;24.59920704370376
-62;46.523092113695894;24.599207043703906
-70;46.5230921136923894;24.59920704376576
-63;46.523092113694844;24.59920704370376
-65;46.52309211369475;24.59920704370354
-68;46.523092113694894;24.599207043703906
-66;46.523092113694844;24.59920704370376
-59;46.523092113694894;24.599207043703906
-66;46.523092113694844;24.59920704370376
-59;46.523092113694894;24.599207043703906
-65;46.52309211369477;24.599207043703586
-65;46.523092113694844;24.59920704370376
-62;46.523092113694844;24.59920704370376
-61;46.523092113694894;24.599207043703906
-60;46.523092113694894;24.599207043704006
-55;46.52309211369489;24.599207043703885
-60;46.523092113694844;24.599207043703792
-63;46.523092113694894;24.599207043703906
-59;46.523092113694844;24.59920704370382
-66;46.523092113694894;24.599207043703906
-64;46.523092113694794;24.599207043703682
-64;46.523092113694844;24.59920704370376
-65;46.523092113694894;24.599207043703906
-59;46.523092113694844;24.599207043703792
-59;46.523092113694844;24.59920704370376
-58;46.523092113694844;24.59920704370376
-59;46.523092113694794;24.599207043703682
-58;46.523092113694894;24.599207043703906
-55;46.52309211369477;24.59920704370355
-55;46.52309211369481;24.59920704370368
-57;46.523092113694894;24.599207043703966
-57;46.523092113694844;24.59920704370376
-57;46.523092113694894;24.599207043703966
-57;46.523092113694844;24.59920704370376
-57;46.523092113694844;24.599207043703792
-57;46.523092113694894;24.599207043703984
-65;46.523092113694894;24.599207043703906
-59;46.523092113694844;24.59920704370376
-65;46.523092113694894;24.599207043703906
-65;46.523092113694844;24.599207043703792
-56;46.523092113694844;24.59920704370376
-62;46.523092113694894;24.599207043703906
-63;46.523092113694894;24.599207043703906
-60;46.523092113694894;24.599207043703906
-60;46.523092113694844;24.59920704370376
-54;46.5230921136948;24.599207043703643
-60;46.523092113694894;24.599207043703966
-63;46.523092113694894;24.599207043703906
-62;46.5230921136948;24.599207043703643
-62;46.5230921136948;24.599207043703643
-54;46.523092113694894;24.599207043703906
-60;46.523092113694844;24.59920704370382
-54;46.523092113694894;24.599207043703906
-61;46.5230921136948;24.599207043703643
-75;46.523092113694894;24.599207043703906
-71;46.523092113694844;24.59920704370382
